Team,Formation,Anzahl,Total_Spiele,Wahrscheinlichkeit,dreier_kette,vierer_kette,Starting11_Team,Starting11_Position,Starting11_Nummer,Starting11_Name,Starting11_Weighted_Score
FSV Berolina Stralau 1901,3-4-3,8,19,42%,Ja,Nein,FSV Berolina Stralau 1901,RM,5,Eric Stier,0.418
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.688
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.571
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.546
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,ST,9,Ole Bresemann,0.522
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.507
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,IV,15,Denis Rolke,0.506
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.504
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.491
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,ZM,NA,Maximilian Weber,0.473
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,IV,16,Tom Jonach,0.47
FSV Berolina Stralau 1901,3-5-2,5,19,26%,Ja,Nein,FSV Berolina Stralau 1901,RM,5,Eric Stier,0.418
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.688
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.571
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.546
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ST,9,Ole Bresemann,0.522
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.507
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,IV,15,Denis Rolke,0.506
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.504
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.491
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,LV,11,Yussef Jradi,0.458
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,RV,10,Ibrahim Diallo,0.448
FSV Berolina Stralau 1901,4-2-2-2,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,RM,5,Eric Stier,0.418
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.688
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.571
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.546
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.507
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,IV,15,Denis Rolke,0.506
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.504
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.491
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Maximilian Weber,0.473
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,LV,11,Yussef Jradi,0.458
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,RV,10,Ibrahim Diallo,0.448
FSV Berolina Stralau 1901,4-3-3,1,19,5%,Nein,Ja,FSV Berolina Stralau 1901,RM,5,Eric Stier,0.418
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,ST,NA,Robert Klessny,0.688
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,LM,12,Sebastian Heßler,0.571
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,ZM,4,Tobias Reuter,0.546
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,ST,9,Ole Bresemann,0.522
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,IV,3,Georg Schönfelder,0.507
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,IV,15,Denis Rolke,0.506
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,TW,23,Andreas Friese,0.504
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,ZM,NA,Christopher Schwarz,0.491
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,LV,11,Yussef Jradi,0.458
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,RV,10,Ibrahim Diallo,0.448
FSV Berolina Stralau 1901,4-4-2,3,19,16%,Nein,Ja,FSV Berolina Stralau 1901,RM,5,Eric Stier,0.418
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.681
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.642
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.586
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.542
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.54
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.524
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.519
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.51
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,ZM,13,Tarek Borchmeier,0.476
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,ST,18,Roman Ilinseer,0.456
Köpenicker FC,4-2-2-2,1,19,5%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.446
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.681
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.642
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.586
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.542
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.54
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.524
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.519
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.51
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,ZM,13,Tarek Borchmeier,0.476
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.446
Köpenicker FC,4-3-3,1,19,5%,Nein,Ja,Köpenicker FC,ZM,8,Jonas Weigelt,0.445
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.681
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.642
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.586
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.542
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.54
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.524
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.519
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.51
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,ZM,13,Tarek Borchmeier,0.476
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,ST,18,Roman Ilinseer,0.456
Köpenicker FC,4-4-2,13,19,68%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.446
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,TW,15,Felix Hartmann,0.681
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,IV,6,Luca Carius,0.642
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,ST,9,Dennis Bohnsack,0.586
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,RM,11,Alexander Foth,0.542
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,IV,23,Tom-Niclas Hamann,0.54
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,LV,27,Till Dietrich,0.524
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,LM,10,Nicolas Tauschwitz,0.519
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,RV,28,Philip Möhle,0.51
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,ZM,13,Tarek Borchmeier,0.476
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,ZM,24,Felix Wittenburg,0.446
Köpenicker FC,4-5-1,4,19,21%,Nein,Ja,Köpenicker FC,ZM,8,Jonas Weigelt,0.445
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.726
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.718
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.595
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.584
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.572
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,TW,37,Jeffrey Kräft,0.562
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,RM,3,Mohammed Yaqoobi,0.548
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ST,14,Magnus Crone,0.534
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ZDM,18,Riccardo Ciao,0.517
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,LM,6,Adam Barnat,0.507
SC Borsigwalde 1910,3-2-3-2,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ZOM,13,Furkan Yildirim,0.479
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.726
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.718
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.595
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.584
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ZM,8,Michel Stefaniszin,0.572
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,TW,37,Jeffrey Kräft,0.562
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,RM,3,Mohammed Yaqoobi,0.548
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,LM,6,Adam Barnat,0.507
SC Borsigwalde 1910,3-6-1,1,19,5%,Ja,Nein,SC Borsigwalde 1910,ZM,21,Kai Neumann,0.339
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.726
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.718
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.595
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.572
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,TW,37,Jeffrey Kräft,0.562
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.548
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.534
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ZOM,18,Riccardo Ciao,0.517
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,LM,6,Adam Barnat,0.507
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ZOM,13,Furkan Yildirim,0.479
SC Borsigwalde 1910,4-1-4-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,RV,NA,Hebun Aslan,0.34
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.726
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.718
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.595
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.572
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,TW,37,Jeffrey Kräft,0.562
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.548
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.534
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,ZDM,18,Riccardo Ciao,0.517
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,LM,6,Adam Barnat,0.507
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,ZOM,13,Furkan Yildirim,0.479
SC Borsigwalde 1910,4-2-3-1,13,19,68%,Nein,Ja,SC Borsigwalde 1910,RV,NA,Hebun Aslan,0.34
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.726
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.718
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.595
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ZM,8,Michel Stefaniszin,0.572
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,TW,37,Jeffrey Kräft,0.562
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.548
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.534
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ST,NA,Marcel Knaack,0.512
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,LM,6,Adam Barnat,0.507
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,RV,NA,Hebun Aslan,0.34
SC Borsigwalde 1910,4-4-1-1,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ZM,21,Kai Neumann,0.339
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.726
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.718
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.595
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ZM,8,Michel Stefaniszin,0.572
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,TW,37,Jeffrey Kräft,0.562
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.548
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,RM,14,Magnus Crone,0.534
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ST,NA,Marcel Knaack,0.512
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,LM,6,Adam Barnat,0.507
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,RV,NA,Hebun Aslan,0.34
SC Borsigwalde 1910,4-4-2,1,19,5%,Nein,Ja,SC Borsigwalde 1910,ZM,21,Kai Neumann,0.339
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,IV,2,Joao Victor Braga De Souza,0.726
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,ST,10,Pedro Lucas Santanna Miranda Silva,0.718
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,IV,29,Kevin Kummer,0.595
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,IV,4,Mahmoud Akkaoui,0.584
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,ZDM,8,Michel Stefaniszin,0.572
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,TW,37,Jeffrey Kräft,0.562
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,LV,3,Mohammed Yaqoobi,0.548
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,ST,14,Magnus Crone,0.534
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,ZDM,18,Riccardo Ciao,0.517
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,ZOM,13,Furkan Yildirim,0.479
SC Borsigwalde 1910,5-2-1-2,1,19,5%,Nein,Nein,SC Borsigwalde 1910,RV,NA,Hebun Aslan,0.34
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,LM,NA,David Schäfer,0.684
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.637
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.462
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.458
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,14,Tilman Schinzel,0.454
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ZDM,20,Laurens Cerny,0.445
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ZDM,NA,Falk Marquard,0.437
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ST,10,Leon Drannaschk,0.412
SV Empor Berlin II,3-2-3-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ZOM,NA,Luis Ploschenz,0.336
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,LM,NA,David Schäfer,0.684
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.637
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.462
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.458
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,IV,14,Tilman Schinzel,0.454
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,ZDM,20,Laurens Cerny,0.445
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,ZDM,NA,Falk Marquard,0.437
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,ST,10,Leon Drannaschk,0.412
SV Empor Berlin II,3-4-1-2,1,18,6%,Ja,Nein,SV Empor Berlin II,ZOM,NA,Luis Ploschenz,0.336
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,LM,NA,David Schäfer,0.684
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.637
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.462
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.458
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,14,Tilman Schinzel,0.454
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,ZM,20,Laurens Cerny,0.445
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,ZM,NA,Falk Marquard,0.437
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,ST,10,Leon Drannaschk,0.412
SV Empor Berlin II,3-4-3,2,18,11%,Ja,Nein,SV Empor Berlin II,ST,23,Nico Bochnia,0.38
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,LM,NA,David Schäfer,0.684
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.637
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ST,9,Demba Mendy,0.466
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,5,Elias Thürigen,0.462
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,RM,2,Pascal Bräkow,0.458
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,IV,14,Tilman Schinzel,0.454
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ZM,20,Laurens Cerny,0.445
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ZM,NA,Falk Marquard,0.437
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ST,10,Leon Drannaschk,0.412
SV Empor Berlin II,3-5-2,2,18,11%,Ja,Nein,SV Empor Berlin II,ZM,11,Dennis Seiler,0.398
SV Empor Berlin II,4-2-3-1,1,18,6%,Nein,Ja,SV Empor Berlin II,LV,NA,David Schäfer,0.684
SV Empor Berlin II,4-2-3-1,1,18,6%,Nein,Ja,SV Empor Berlin II,TW,33,Janne Henrik Bloch,0.637
SV Empor Berlin II,4-2-3-1,1,18,6%,Nein,Ja,SV Empor Berlin II,IV,NA,Daniel Alankus,0.61
